31.023438, 9.529488, -1.185051, 0.357909, 0.011718, -0.015446, 0.005326
31.031250, 9.482804, -1.151535, 0.323196, 0.011185, -0.017044, 0.005326
31.039062, 9.474425, -1.161111, 0.312423, 0.010120, -0.015446, 0.003728
31.046875, 9.487592, -1.165899, 0.347136, 0.014381, -0.017044, 0.005859
31.054688, 9.499562, -1.186248, 0.332772, 0.010120, -0.017044, 0.005859
31.062500, 9.492380, -1.181460, 0.359106, 0.012783, -0.016512, 0.005859
31.070312, 9.504351, -1.185051, 0.341151, 0.011718, -0.018109, 0.005859
31.078125, 9.506745, -1.144353, 0.330378, 0.013316, -0.017577, 0.005326
31.085938, 9.506745, -1.132382, 0.336363, 0.012251, -0.020240, 0.004794
31.093750, 9.511533, -1.165899, 0.332772, 0.013848, -0.018642, 0.004794
31.101562, 9.507942, -1.146747, 0.323196, 0.012251, -0.018642, 0.005326
31.109375, 9.499562, -1.145550, 0.326787, 0.010653, -0.018642, 0.002131
31.117188, 9.498365, -1.176672, 0.295664, 0.011718, -0.018109, 0.004261
31.125000, 9.501957, -1.128791, 0.319605, 0.013316, -0.018109, 0.006924
31.132812, 9.494774, -1.152732, 0.323196, 0.011718, -0.018642, 0.005859
31.140625, 9.499562, -1.161111, 0.329181, 0.012251, -0.018109, 0.005859
31.148438, 9.524700, -1.175475, 0.304043, 0.011718, -0.018642, 0.006924
31.156250, 9.510336, -1.169490, 0.332772, 0.013848, -0.018642, 0.006924
31.164062, 9.500760, -1.169490, 0.350727, 0.012783, -0.017044, 0.006392
31.171875, 9.499562, -1.159914, 0.337560, 0.012783, -0.018109, 0.006924
31.179688, 9.517518, -1.146747, 0.361500, 0.009587, -0.018109, 0.007457
31.187500, 9.519912, -1.176672, 0.314817, 0.011185, -0.017577, 0.006924
31.195312, 9.527094, -1.158717, 0.339954, 0.012783, -0.018109, 0.006392
31.203125, 9.516321, -1.177869, 0.338757, 0.010653, -0.015446, 0.005326
31.210938, 9.494774, -1.169490, 0.350727, 0.011718, -0.017577, 0.005326
31.218750, 9.513927, -1.157520, 0.344742, 0.009587, -0.015446, 0.003196
31.226562, 9.524700, -1.156323, 0.336363, 0.011185, -0.018642, 0.004261
31.234375, 9.488789, -1.134776, 0.329181, 0.013316, -0.018109, 0.003728
31.242188, 9.500760, -1.144353, 0.317211, 0.013316, -0.018109, 0.004261
31.250000, 9.474425, -1.159914, 0.302846, 0.012251, -0.017044, 0.001598
31.257812, 9.472031, -1.177869, 0.316014, 0.010120, -0.016512, 0.004794
31.265625, 9.480410, -1.159914, 0.341151, 0.011185, -0.018109, 0.005859
31.273438, 9.491183, -1.146747, 0.343545, 0.012251, -0.015446, 0.005326
31.281250, 9.494774, -1.173081, 0.335166, 0.011185, -0.019707, 0.005859
31.289062, 9.505548, -1.145550, 0.339954, 0.012783, -0.015979, 0.004261
31.296875, 9.474425, -1.177869, 0.372274, 0.012251, -0.015979, 0.006392
31.304688, 9.521109, -1.158717, 0.392623, 0.010653, -0.017044, 0.007457
31.312500, 9.518715, -1.144353, 0.314817, 0.012251, -0.017044, 0.006924
31.320312, 9.494774, -1.152732, 0.338757, 0.010653, -0.017044, 0.005859
31.328125, 9.501957, -1.157520, 0.335166, 0.013316, -0.017044, 0.004261
31.335938, 9.485198, -1.156323, 0.333969, 0.013316, -0.015979, 0.005859
31.343750, 9.500760, -1.171884, 0.311226, 0.010653, -0.015979, 0.005859
31.351562, 9.521109, -1.163505, 0.343545, 0.013316, -0.018109, 0.004261
31.359375, 9.498365, -1.163505, 0.320802, 0.013848, -0.017577, 0.005859
31.367188, 9.501957, -1.170687, 0.290876, 0.013316, -0.016512, 0.005326
31.375000, 9.488789, -1.167096, 0.302846, 0.013316, -0.019175, 0.004261
31.382812, 9.506745, -1.162308, 0.320802, 0.011718, -0.018109, 0.003728
31.390625, 9.485198, -1.182657, 0.323196, 0.012783, -0.018109, 0.005859
31.398438, 9.517518, -1.163505, 0.335166, 0.011718, -0.015979, 0.006392
31.406250, 9.512730, -1.164702, 0.330378, 0.011718, -0.017577, 0.006392
31.414062, 9.504351, -1.168293, 0.338757, 0.012783, -0.017044, 0.004261
31.421875, 9.478016, -1.133579, 0.330378, 0.012251, -0.018109, 0.003196
31.429688, 9.473228, -1.157520, 0.327984, 0.012783, -0.017577, 0.005859
31.437500, 9.512730, -1.163505, 0.344742, 0.013848, -0.018642, 0.005859
31.445312, 9.547443, -1.177869, 0.350727, 0.013316, -0.018109, 0.003728
31.453125, 9.473228, -1.156323, 0.316014, 0.013848, -0.018109, 0.005859
31.460938, 9.489986, -1.163505, 0.316014, 0.010653, -0.018109, 0.006392
31.468750, 9.505548, -1.161111, 0.316014, 0.013316, -0.020240, 0.005326
31.476562, 9.492380, -1.170687, 0.323196, 0.011185, -0.015979, 0.006924
31.484375, 9.515124, -1.141958, 0.319605, 0.012251, -0.019175, 0.004261
31.492188, 9.482804, -1.156323, 0.343545, 0.010653, -0.017044, 0.004261
31.500000, 9.487592, -1.159914, 0.312423, 0.010653, -0.018109, 0.006392
31.507812, 9.509139, -1.161111, 0.324393, 0.011185, -0.018109, 0.006392
31.515625, 9.499562, -1.185051, 0.280103, 0.012783, -0.017577, 0.005326
31.523438, 9.492380, -1.173081, 0.343545, 0.012251, -0.018109, 0.003728
31.531250, 9.523503, -1.169490, 0.341151, 0.012251, -0.017577, 0.004794
31.539062, 9.535473, -1.164702, 0.342348, 0.011185, -0.017577, 0.006392
31.546875, 9.489986, -1.159914, 0.347136, 0.009055, -0.018109, 0.005326
31.554688, 9.492380, -1.147944, 0.360303, 0.010653, -0.018109, 0.005859
31.562500, 9.491183, -1.164702, 0.332772, 0.009055, -0.019707, 0.006392
31.570312, 9.491183, -1.144353, 0.330378, 0.011185, -0.018109, 0.006392
31.578125, 9.497168, -1.149141, 0.337560, 0.011185, -0.018109, 0.005326
31.585938, 9.506745, -1.152732, 0.332772, 0.010653, -0.017044, 0.005859
31.593750, 9.513927, -1.157520, 0.318408, 0.014381, -0.017577, 0.005859
31.601562, 9.498365, -1.167096, 0.320802, 0.012251, -0.018642, 0.007457
31.609375, 9.485198, -1.156323, 0.298058, 0.014914, -0.017044, 0.006924
31.617188, 9.521109, -1.139564, 0.320802, 0.011718, -0.017044, 0.004794
31.625000, 9.484001, -1.174278, 0.318408, 0.014914, -0.017577, 0.004261
31.632812, 9.478016, -1.164702, 0.341151, 0.011185, -0.019707, 0.004261
31.640625, 9.493577, -1.135973, 0.330378, 0.010120, -0.016512, 0.005859
31.648438, 9.491183, -1.158717, 0.333969, 0.012251, -0.017044, 0.004261
31.656250, 9.492380, -1.181460, 0.377062, 0.011718, -0.017577, 0.003728
31.664062, 9.507942, -1.159914, 0.348333, 0.014914, -0.015446, 0.005326
31.671875, 9.510336, -1.188642, 0.319605, 0.012783, -0.016512, 0.006924
31.679688, 9.500760, -1.156323, 0.353121, 0.010653, -0.017044, 0.005859
31.687500, 9.498365, -1.146747, 0.338757, 0.007989, -0.020240, 0.007457
31.695312, 9.501957, -1.168293, 0.336363, 0.011185, -0.019175, 0.006392
31.703125, 9.509139, -1.156323, 0.317211, 0.010653, -0.019707, 0.007457
31.710938, 9.500760, -1.161111, 0.320802, 0.012251, -0.018642, 0.005859
31.718750, 9.495971, -1.173081, 0.325590, 0.014914, -0.021305, 0.005859
31.726562, 9.494774, -1.156323, 0.324393, 0.012783, -0.019175, 0.004794
31.734375, 9.489986, -1.159914, 0.324393, 0.011718, -0.017044, 0.005859
31.742188, 9.468440, -1.139564, 0.318408, 0.013316, -0.017044, 0.006392
31.750000, 9.523503, -1.158717, 0.306437, 0.012251, -0.017577, 0.005326
31.757812, 9.517518, -1.151535, 0.347136, 0.012783, -0.015979, 0.005326
31.765625, 9.469637, -1.163505, 0.324393, 0.011718, -0.015979, 0.004794
31.773438, 9.489986, -1.155126, 0.351924, 0.011718, -0.016512, 0.005326
31.781250, 9.493577, -1.167096, 0.327984, 0.011185, -0.017577, 0.005326
31.789062, 9.475622, -1.169490, 0.339954, 0.012251, -0.017577, 0.004794
31.796875, 9.509139, -1.137170, 0.337560, 0.013316, -0.019175, 0.005326
31.804688, 9.512730, -1.153929, 0.333969, 0.011718, -0.018109, 0.007457
31.812500, 9.515124, -1.146747, 0.335166, 0.012251, -0.015979, 0.003728
31.820312, 9.492380, -1.143156, 0.323196, 0.010653, -0.018109, 0.006392
31.828125, 9.536670, -1.157520, 0.321999, 0.012783, -0.015446, 0.004794
31.835938, 9.457667, -1.139564, 0.325590, 0.013848, -0.017044, 0.005859
31.843750, 9.491183, -1.144353, 0.306437, 0.013316, -0.018642, 0.005859
31.851562, 9.521109, -1.145550, 0.296861, 0.013316, -0.020773, 0.004794
31.859375, 9.493577, -1.146747, 0.318408, 0.011185, -0.017044, 0.005326
31.867188, 9.515124, -1.176672, 0.312423, 0.012251, -0.017577, 0.005326
31.875000, 9.489986, -1.149141, 0.344742, 0.014914, -0.018109, 0.004794
31.882812, 9.486395, -1.157520, 0.335166, 0.011718, -0.017044, 0.005326
31.890625, 9.486395, -1.162308, 0.337560, 0.010120, -0.018109, 0.004794
31.898438, 9.497168, -1.164702, 0.335166, 0.011718, -0.018109, 0.005326
31.906250, 9.493577, -1.174278, 0.347136, 0.011718, -0.016512, 0.003728
31.914062, 9.511533, -1.173081, 0.326787, 0.012251, -0.018642, 0.006392
31.921875, 9.493577, -1.152732, 0.342348, 0.012783, -0.019707, 0.005326
31.929688, 9.518715, -1.198219, 0.335166, 0.010653, -0.018642, 0.008522
31.937500, 9.503154, -1.144353, 0.314817, 0.012251, -0.017044, 0.005326
31.945312, 9.506745, -1.150338, 0.312423, 0.012783, -0.018642, 0.004794
31.953125, 9.510336, -1.151535, 0.338757, 0.007989, -0.018109, 0.005326
31.960938, 9.506745, -1.162308, 0.318408, 0.010120, -0.019175, 0.004794
31.968750, 9.500760, -1.152732, 0.306437, 0.012251, -0.019707, 0.004261
31.976562, 9.509139, -1.149141, 0.323196, 0.012251, -0.018109, 0.004794
31.984375, 9.481607, -1.153929, 0.330378, 0.011718, -0.017044, 0.005859
31.992188, 9.499562, -1.145550, 0.344742, 0.012251, -0.017577, 0.004794
32.000000, 9.485198, -1.147944, 0.325590, 0.011185, -0.016512, 0.005326
32.007812, 9.498365, -1.169490, 0.330378, 0.009587, -0.019175, 0.005859
32.015625, 9.505548, -1.171884, 0.339954, 0.011185, -0.017577, 0.005326
32.023438, 9.488789, -1.175475, 0.345939, 0.009587, -0.016512, 0.005859
32.031250, 9.494774, -1.161111, 0.350727, 0.013848, -0.018642, 0.004261
32.039062, 9.501957, -1.151535, 0.305240, 0.010653, -0.017044, 0.006392
32.046875, 9.479213, -1.157520, 0.339954, 0.011185, -0.015979, 0.006924
32.054688, 9.494774, -1.163505, 0.319605, 0.012783, -0.018109, 0.005326
32.062500, 9.485198, -1.173081, 0.343545, 0.013316, -0.017577, 0.005326
32.070312, 9.482804, -1.155126, 0.306437, 0.010120, -0.017577, 0.005326
32.078125, 9.482804, -1.146747, 0.310029, 0.011185, -0.016512, 0.004794
32.085938, 9.492380, -1.181460, 0.307635, 0.011718, -0.019175, 0.005326
32.093750, 9.498365, -1.156323, 0.302846, 0.012251, -0.018642, 0.007457
32.101562, 9.492380, -1.176672, 0.318408, 0.012251, -0.018642, 0.007457
32.109375, 9.484001, -1.153929, 0.337560, 0.010120, -0.016512, 0.004261
32.117188, 9.489986, -1.162308, 0.326787, 0.013316, -0.017577, 0.006924
32.125000, 9.497168, -1.143156, 0.329181, 0.010653, -0.017577, 0.005326
32.132812, 9.481607, -1.151535, 0.338757, 0.012251, -0.018109, 0.005326
32.140625, 9.480410, -1.144353, 0.357909, 0.011185, -0.019175, 0.005859
32.148438, 9.525897, -1.146747, 0.344742, 0.011718, -0.018109, 0.006392
32.156250, 9.510336, -1.150338, 0.341151, 0.011718, -0.015979, 0.006392
32.164062, 9.497168, -1.162308, 0.375865, 0.012251, -0.018109, 0.003196
32.171875, 9.535473, -1.162308, 0.342348, 0.011185, -0.017577, 0.004261
32.179688, 9.491183, -1.155126, 0.330378, 0.011185, -0.017577, 0.005326
32.187500, 9.482804, -1.157520, 0.298058, 0.013316, -0.020240, 0.004794
32.195312, 9.504351, -1.185051, 0.299255, 0.012251, -0.020773, 0.003728
32.203125, 9.498365, -1.169490, 0.290876, 0.014914, -0.018642, 0.006392
32.210938, 9.498365, -1.147944, 0.360303, 0.011718, -0.018642, 0.005326
32.218750, 9.505548, -1.156323, 0.348333, 0.011718, -0.018109, 0.006392
32.226562, 9.510336, -1.155126, 0.333969, 0.012251, -0.015979, 0.006924
32.234375, 9.500760, -1.131185, 0.348333, 0.011185, -0.018109, 0.006392
32.242188, 9.486395, -1.179066, 0.323196, 0.009055, -0.017577, 0.005326
