5.6553e-01, -2.6400e-01, -2.5920e-01, 9.8932e+00, 5.7142e-01, 4.0760e-01, -1.9850e-01, 7.5525e+00
5.7531e-01, -3.4064e-01, -2.5440e-01, 9.3743e+00, 5.8065e-01, 5.3035e-01, -3.9959e-01, 1.3192e+01
5.8467e-01, -5.2744e-01, -1.1530e-01, 9.9423e+00, 5.9056e-01, 7.0606e-01, -5.0254e-01, 1.5120e+01
5.9521e-01, -5.1067e-01, -5.0547e-02, 9.8675e+00, 6.0044e-01, 8.0474e-01, -3.6369e-01, 1.1152e+01
6.0838e-01, -4.9870e-01, -6.2538e-02, 1.0055e+01, 6.1346e-01, 5.8571e-01, -1.9611e-01, 4.6417e+00
6.1795e-01, -4.7475e-01, -1.8245e-01, 9.9026e+00, 6.2296e-01, 3.8353e-01, -1.0993e-01, 5.5499e+00
6.2799e-01, -4.5080e-01, -1.0091e-01, 9.9727e+00, 6.3310e-01, 5.7608e-01, -2.5596e-01, 1.0949e+01
6.3776e-01, -4.9391e-01, -1.2969e-01, 1.0365e+01, 6.4321e-01, 7.0365e-01, -4.2832e-01, 1.5728e+01
6.4743e-01, -4.6278e-01, -1.2969e-01, 9.9587e+00, 6.5168e-01, 6.6273e-01, -3.8523e-01, 1.3709e+01
6.5589e-01, -3.8853e-01, -1.6327e-01, 9.8582e+00, 6.6157e-01, 4.6536e-01, -2.8708e-01, 8.2413e+00
6.6987e-01, -3.3345e-01, -1.8485e-01, 9.4140e+00, 6.7518e-01, 3.7149e-01, -5.7258e-02, 3.5991e+00
6.7995e-01, -3.5501e-01, -2.4721e-01, 9.9189e+00, 6.8551e-01, 4.0278e-01, -1.5780e-01, 8.3640e+00
6.8978e-01, -3.5740e-01, -1.7046e-01, 1.0274e+01, 6.9568e-01, 7.1569e-01, -4.1635e-01, 1.5945e+01
6.9970e-01, -4.9391e-01, -1.0091e-01, 1.0094e+01, 7.0409e-01, 7.3976e-01, -5.7914e-01, 1.6162e+01
7.0816e-01, -4.9391e-01, -3.6157e-02, 9.7693e+00, 7.1235e-01, 6.5311e-01, -4.8578e-01, 1.1348e+01
7.1721e-01, -4.9631e-01, -3.8555e-02, 9.6267e+00, 7.2240e-01, 5.8571e-01, -2.5117e-01, 5.1111e+00
7.2942e-01, -4.6517e-01, -1.5607e-01, 9.7623e+00, 7.3526e-01, 5.3757e-01, -5.4864e-02, 5.1843e+00
7.4131e-01, -3.6458e-01, -2.2802e-01, 1.0118e+01, 7.4638e-01, 5.1350e-01, -3.2059e-01, 1.3013e+01
7.5155e-01, -4.6038e-01, -1.7526e-01, 1.0097e+01, 7.5602e-01, 5.1832e-01, -3.7087e-01, 1.6627e+01
7.6002e-01, -3.7895e-01, -1.7766e-01, 9.9376e+00, 7.6481e-01, 6.5551e-01, -3.9241e-01, 1.3695e+01
7.6881e-01, -3.4543e-01, -1.3209e-01, 9.5636e+00, 7.7324e-01, 4.8221e-01, -2.0329e-01, 7.1916e+00
7.7748e-01, -4.5320e-01, -2.0404e-01, 9.5239e+00, 7.8394e-01, 3.5946e-01, -4.0500e-02, 2.5731e+00
7.8831e-01, -4.7954e-01, -2.2562e-01, 9.6010e+00, 7.9380e-01, 4.9665e-01, -1.5302e-01, 6.8543e+00
7.9922e-01, 5.7901e-01, -2.8318e-01, 1.2954e+00, 8.0399e-01, 1.7242e+00, -3.3256e-01, -2.0927e+00
8.0935e-01, 3.6347e-01, -1.2353e+00, 8.5865e+00, 8.1477e-01, 6.0256e-01, 1.3719e+00, 9.7061e+00
8.1883e-01, -5.0850e-02, -1.8965e-01, 1.2140e+01, 8.2402e-01, 2.0636e+00, 4.3590e-01, 1.9518e+01
8.2944e-01, -6.3282e-01, 1.8688e-01, 8.0021e+00, 8.3475e-01, -5.8166e-01, -2.1280e+00, 1.9518e+01
8.4136e-01, -6.7592e-01, 1.0407e+00, 3.4086e+00, 8.4692e-01, 2.7351e+00, -1.5541e-01, -1.2476e+01
8.5140e-01, -8.1243e-01, -7.2131e-02, 8.0488e+00, 8.5782e-01, 3.8353e-01, 1.0823e+00, -7.2703e+00
8.6215e-01, -6.9269e-01, -5.2061e-01, 1.6506e+01, 8.6746e-01, 4.3167e-01, -4.4508e-01, 1.8495e+01
8.7160e-01, -3.4064e-01, -4.9663e-01, 1.3178e+01, 8.7640e-01, 9.9971e-01, -1.1082e+00, 1.9518e+01
8.8047e-01, -5.3245e-02, -2.4001e-01, 8.9628e+00, 8.8541e-01, 2.9928e-01, -1.2231e+00, 1.9518e+01
8.9150e-01, -8.9169e-02, -3.1196e-01, 8.4696e+00, 8.9862e-01, 5.1366e-02, -2.2005e-01, -4.9256e+00
9.0287e-01, -2.2568e-01, -3.9110e-01, 9.3158e+00, 9.0705e-01, 7.0622e-02, 8.2851e-01, -1.8911e+01
9.1179e-01, -1.9694e-01, -2.7838e-01, 8.6590e+00, 9.1647e-01, 6.9884e-01, 1.9704e-04, -1.3308e+00
9.2077e-01, -4.3643e-01, 9.4102e-03, 1.0176e+01, 9.2489e-01, 9.2750e-01, -1.0053e+00, 1.9518e+01
9.2898e-01, -4.2206e-01, 1.6050e-01, 9.8278e+00, 9.3408e-01, 1.6207e+00, -1.1345e+00, 1.9518e+01
9.3823e-01, -4.0530e-01, 1.8209e-01, 1.1053e+01, 9.4327e-01, 9.7082e-01, -9.3105e-01, 1.9518e+01
9.4844e-01, -5.7773e-01, -2.1603e-01, 1.0295e+01, 9.5268e-01, 4.5092e-01, -6.9228e-02, -4.4845e+00
9.5784e-01, -4.9870e-01, -3.5753e-01, 1.0118e+01, 9.6215e-01, 2.7297e-02, 3.3775e-01, -1.1134e+01
9.6664e-01, -5.2744e-01, -3.4074e-01, 8.5608e+00, 9.7161e-01, 9.2284e-02, -1.0274e-01, 4.1582e+00
9.7607e-01, -5.6336e-01, -4.3352e-02, 9.1569e+00, 9.8105e-01, 5.5923e-01, -7.8502e-01, 1.9518e+01
9.8554e-01, -3.9093e-01, -2.6564e-02, 9.3322e+00, 9.9005e-01, 9.2028e-01, -7.0842e-01, 1.9518e+01
9.9413e-01, -2.5681e-01, -2.2562e-01, 1.0202e+01, 1.0018e+00, 8.6251e-01, -1.6977e-01, 1.1480e+01
1.0056e+00, -1.9934e-01, -3.7192e-01, 9.8114e+00, 1.0091e+00, 5.7368e-01, 4.5682e-02, -1.5171e+00
1.0144e+00, -3.1190e-01, -1.9444e-01, 9.8278e+00, 1.0204e+00, 1.4524e-01, -4.0500e-02, -9.1328e-01
1.0251e+00, -5.1307e-01, -1.2729e-01, 9.0260e+00, 1.0310e+00, 4.0519e-01, -3.5411e-01, 1.0718e+01
1.0361e+00, -5.5378e-01, -8.6521e-02, 9.4748e+00, 1.0407e+00, 8.9139e-01, -5.0493e-01, 1.9518e+01
1.0455e+00, -5.6336e-01, -1.2010e-01, 1.0246e+01, 1.0509e+00, 9.9008e-01, -5.4802e-01, 1.7754e+01
1.0557e+00, -4.1967e-01, -3.8555e-02, 1.0358e+01, 1.0606e+00, 6.6995e-01, -1.9611e-01, 6.1443e+00
1.0654e+00, -4.2685e-01, -2.0883e-01, 9.9119e+00, 1.0705e+00, 2.8966e-01, -5.4864e-02, -1.4912e+00
1.0761e+00, -5.5378e-01, -2.6639e-01, 9.9470e+00, 1.0806e+00, 3.6186e-01, -8.1198e-02, 4.3728e+00
1.0851e+00, -5.1786e-01, -1.7286e-01, 9.7109e+00, 1.0895e+00, 7.0847e-01, -4.0438e-01, 1.5249e+01
1.0938e+00, -5.8252e-01, -9.6114e-02, 9.3906e+00, 1.0982e+00, 7.8549e-01, -5.3605e-01, 1.9518e+01
1.1023e+00, -4.5799e-01, -1.2729e-01, 9.6548e+00, 1.1072e+00, 7.8549e-01, -4.0199e-01, 1.3959e+01
1.1112e+00, -4.0769e-01, -2.8798e-01, 9.4257e+00, 1.1159e+00, 5.0869e-01, -1.1773e-02, 3.6558e+00
1.1198e+00, -2.9274e-01, -3.2395e-01, 9.4514e+00, 1.1241e+00, 2.8725e-01, 2.5156e-01, -1.3756e+00
1.1289e+00, -2.9753e-01, -2.4241e-01, 9.7132e+00, 1.1342e+00, 3.7631e-01, 8.1592e-02, 4.2148e+00
1.1427e+00, -3.7895e-01, -2.6879e-01, 1.0281e+01, 1.1489e+00, 5.7127e-01, -4.7860e-01, 1.7243e+01
1.1574e+00, -5.5139e-01, -1.0571e-01, 9.6150e+00, 1.1628e+00, 6.4829e-01, -6.3420e-01, 1.5716e+01
1.1674e+00, -4.9152e-01, -5.0547e-02, 9.7366e+00, 1.1722e+00, 4.8703e-01, -2.5356e-01, 3.3184e+00
1.1784e+00, -3.9093e-01, -1.9444e-01, 9.6922e+00, 1.1815e+00, 2.3911e-01, 1.7974e-01, -1.3261e+00
1.1860e+00, -4.7236e-01, -2.9277e-01, 9.7156e+00, 1.1905e+00, 3.4020e-01, -1.1232e-01, 4.8304e+00
1.1952e+00, -4.5080e-01, -2.4960e-01, 9.8161e+00, 1.2034e+00, 6.1219e-01, -3.4932e-01, 1.9257e+01
1.2076e+00, -4.9870e-01, -1.8005e-01, 9.9446e+00, 1.2124e+00, 6.0978e-01, -5.1450e-01, 1.8948e+01
1.2170e+00, -4.1967e-01, -1.1050e-01, 9.7015e+00, 1.2225e+00, 4.6777e-01, -3.4214e-01, 8.5244e+00
1.2268e+00, -5.3702e-01, -1.7766e-01, 9.6501e+00, 1.2329e+00, 4.2444e-01, -9.3788e-03, 1.4583e-01
1.2380e+00, -4.0051e-01, -2.9277e-01, 8.0184e+00, 1.2432e+00, -8.1032e-01, -3.9720e-01, 3.9105e+00
1.2493e+00, -9.9205e-01, 1.4207e-02, 1.4372e+01, 1.2627e+00, -8.8253e-01, 4.5682e-02, 1.0114e+01
1.2668e+00, -2.5442e-01, 2.8596e-02, 1.0875e+01, 1.2726e+00, 4.0278e-01, -6.6054e-01, 1.9518e+01
1.2771e+00, -5.3223e-01, 3.1159e-01, 7.6771e+00, 1.2832e+00, 8.3603e-01, -7.3475e-01, 9.8736e+00
1.2885e+00, -4.8433e-01, 4.7783e-02, 7.9904e+00, 1.2945e+00, 6.1700e-01, -2.8468e-01, -9.7872e+00
1.2989e+00, -4.1727e-01, -3.2155e-01, 9.8324e+00, 1.3051e+00, 8.0250e-02, 3.6647e-01, -7.4873e+00
1.3102e+00, -4.9631e-01, -5.2061e-01, 8.2849e+00, 1.3160e+00, 3.0650e-01, -5.1929e-01, 1.9518e+01
1.3214e+00, -1.4904e-01, -3.9110e-01, 7.6958e+00, 1.3270e+00, 5.6164e-01, -9.8612e-01, 1.9518e+01
1.3313e+00, -3.2387e-01, -3.5033e-01, 9.0049e+00, 1.3391e+00, 3.9556e-01, -6.1984e-01, 2.4669e+00
1.3439e+00, -2.2328e-01, -3.6472e-01, 9.5052e+00, 1.3515e+00, 2.9688e-01, 2.7550e-01, -1.4318e+01
1.3560e+00, -3.7656e-01, -1.1290e-01, 9.5098e+00, 1.3616e+00, 5.8330e-01, -3.6369e-01, 4.0803e+00
1.3660e+00, -4.5559e-01, 1.9003e-02, 7.8571e+00, 1.3714e+00, 9.5398e-01, -9.8851e-01, 1.9518e+01
1.3764e+00, -6.5916e-01, 1.3172e-01, 9.0400e+00, 1.3813e+00, 1.0045e+00, -8.7839e-01, 1.9518e+01
1.3867e+00, -6.7592e-01, -2.2322e-01, 1.0216e+01, 1.3920e+00, 5.0869e-01, -3.3975e-01, 4.2926e+00
1.3971e+00, -5.6815e-01, -3.0716e-01, 1.0688e+01, 1.4028e+00, 4.0519e-01, 3.1141e-01, -9.1880e+00
1.4089e+00, -4.9391e-01, -3.0956e-01, 8.7244e+00, 1.4153e+00, 4.2685e-01, -4.2894e-02, 2.6698e+00
1.4196e+00, -4.5080e-01, -1.6327e-01, 9.3696e+00, 1.4255e+00, 6.8199e-01, -7.7305e-01, 1.9518e+01
1.4298e+00, -5.0349e-01, 2.1402e-02, 1.0365e+01, 1.4359e+00, 8.1678e-01, -8.5924e-01, 1.9518e+01
1.4401e+00, -4.3883e-01, -1.5847e-01, 1.1113e+01, 1.4459e+00, 2.8725e-01, -2.8947e-01, 9.2509e+00
1.4503e+00, -3.5501e-01, -2.5680e-01, 9.3602e+00, 1.4550e+00, 8.0409e-03, 8.8774e-02, -2.7555e+00
1.4601e+00, -3.5501e-01, -3.0716e-01, 9.2130e+00, 1.4670e+00, 3.4261e-01, 1.1990e-01, 1.9537e-01
1.4727e+00, -4.4362e-01, -1.8005e-01, 9.6969e+00, 1.4779e+00, 6.3866e-01, -5.0254e-01, 1.6884e+01
1.4833e+00, -5.4181e-01, -5.0547e-02, 9.6595e+00, 1.4899e+00, 8.3844e-01, -6.9166e-01, 1.9518e+01
1.4943e+00, -4.8194e-01, -1.5847e-01, 9.7109e+00, 1.4992e+00, 6.1941e-01, -4.6184e-01, 1.0862e+01
1.5044e+00, -3.9093e-01, -1.8725e-01, 9.8839e+00, 1.5095e+00, 3.0650e-01, -4.7682e-02, 8.2282e-01
1.5135e+00, -3.6937e-01, -2.2082e-01, 9.7366e+00, 1.5191e+00, 4.2444e-01, 9.5956e-02, 2.5434e-01
1.5238e+00, -6.1366e-01, -1.4888e-01, 9.4935e+00, 1.5297e+00, 5.8812e-01, -3.9481e-01, 1.1131e+01
1.5338e+00, -5.5618e-01, -8.4123e-02, 9.6454e+00, 1.5387e+00, 7.7586e-01, -5.0014e-01, 1.9455e+01
1.5429e+00, -5.7294e-01, -1.1050e-01, 1.0019e+01, 1.5483e+00, 7.5420e-01, -4.0438e-01, 1.7287e+01
1.5545e+00, -4.6517e-01, -2.7598e-01, 9.7249e+00, 1.5614e+00, 4.1241e-01, -8.1198e-02, 4.3469e+00
1.5670e+00, -3.6698e-01, -3.0716e-01, 9.6711e+00, 1.5723e+00, 3.0410e-01, 1.0793e-01, 2.9916e-01
1.5762e+00, -3.8374e-01, -2.8318e-01, 9.7553e+00, 1.5808e+00, 4.2685e-01, -1.7217e-01, 7.2553e+00
1.5871e+00, -4.1248e-01, -1.8005e-01, 9.7226e+00, 1.5951e+00, 8.2881e-01, -6.5575e-01, 1.8597e+01
1.6024e+00, -5.4420e-01, -1.8292e-04, 9.8418e+00, 1.6073e+00, 8.2159e-01, -4.7620e-01, 1.2447e+01
1.6129e+00, -4.9391e-01, -6.9733e-02, 9.9540e+00, 1.6179e+00, 5.3035e-01, -1.7456e-01, 3.7525e+00
1.6232e+00, -4.5799e-01, -1.2729e-01, 9.8979e+00, 1.6281e+00, 4.3407e-01, 2.8925e-02, 2.6014e+00
1.6331e+00, -4.5799e-01, -2.4001e-01, 9.8208e+00, 1.6383e+00, 5.0628e-01, -2.2005e-01, 1.0001e+01
1.6448e+00, -4.5799e-01, -1.8005e-01, 9.8021e+00, 1.6507e+00, 7.3976e-01, -4.7620e-01, 1.7896e+01
1.6562e+00, -4.7715e-01, -1.7286e-01, 9.8675e+00, 1.6623e+00, 7.1809e-01, -3.7805e-01, 1.3089e+01
1.6674e+00, -3.9332e-01, -1.2729e-01, 9.5776e+00, 1.6736e+00, 2.9206e-01, 2.6353e-01, 4.8776e+00
1.6778e+00, -4.4601e-01, -1.4648e-01, 1.2401e+01, 1.6826e+00, 1.5581e+00, 1.6808e+00, -4.5105e+00
1.6883e+00, 3.1078e-01, -1.1442e+00, 1.0564e+01, 1.6944e+00, 1.2813e+00, -7.0842e-01, 1.8651e+01
1.6990e+00, -7.6933e-01, 5.8020e-01, 8.5467e+00, 1.7039e+00, 5.6886e-01, -1.1609e+00, 1.9518e+01
1.7089e+00, -1.1286e+00, 5.0346e-01, 3.8925e+00, 1.7142e+00, 4.9184e-01, -1.9054e+00, 1.4995e+01
1.7184e+00, -6.0408e-01, 6.9367e-02, 3.6985e+00, 1.7250e+00, 6.7477e-01, 4.9575e-01, -1.0386e+01
1.7290e+00, -4.9391e-01, -1.1290e-01, 6.3470e+00, 1.7346e+00, 5.7368e-01, 8.7399e-01, -1.2375e+01
1.7402e+00, -9.2979e-01, -6.2538e-02, 1.4959e+01, 1.7460e+00, 3.2335e-01, -5.2408e-01, 1.1376e+01
1.7504e+00, -6.8550e-01, -1.6327e-01, 1.1216e+01, 1.7559e+00, -2.6635e-01, -4.6902e-01, 1.9518e+01
1.7610e+00, -1.6581e-01, -3.2635e-01, 9.5145e+00, 1.7686e+00, 6.7236e-01, -5.6478e-01, 1.9518e+01
1.7730e+00, -3.0471e-01, -2.1123e-01, 1.1763e+01, 1.7794e+00, 3.3057e-01, -4.8099e-01, -9.6126e+00
1.7834e+00, -4.3164e-01, -2.6564e-02, 1.3037e+01, 1.7892e+00, -1.7970e-01, 4.0238e-01, -1.5186e+01
1.7932e+00, -5.1546e-01, -4.0954e-02, 1.0038e+01, 1.7978e+00, 2.8484e-01, -4.6423e-01, 5.8046e+00
1.8023e+00, -3.4782e-01, -1.8485e-01, 7.7286e+00, 1.8065e+00, 7.9512e-01, -9.4302e-01, 1.9518e+01
1.8109e+00, -5.1546e-01, 1.1808e-02, 7.9296e+00, 1.8164e+00, 1.1104e+00, -6.8448e-01, 1.9518e+01
1.8203e+00, -4.5559e-01, -2.9997e-01, 1.0323e+01, 1.8255e+00, 1.0767e+00, 4.3288e-02, 1.0027e+01
1.8294e+00, -4.5080e-01, -4.1029e-01, 1.1289e+01, 1.8351e+00, 7.7586e-01, 2.5874e-01, -5.2700e+00
1.8437e+00, -4.7954e-01, -4.5106e-01, 1.0887e+01, 1.8494e+00, 4.3407e-01, 1.9171e-01, -1.3426e+00
1.8581e+00, -4.4601e-01, -7.2131e-02, 9.4234e+00, 1.8662e+00, 5.9775e-01, -9.6696e-01, 1.9518e+01
1.8711e+00, -3.1669e-01, -2.0404e-01, 1.0826e+01, 1.8774e+00, 8.7695e-01, -4.4269e-01, 1.6978e+01
1.8818e+00, -3.9811e-01, -2.4241e-01, 1.0319e+01, 1.8880e+00, 4.1241e-01, -3.0144e-01, 3.0354e+00
1.8924e+00, -2.4723e-01, -2.0883e-01, 9.5332e+00, 1.9002e+00, -1.5869e-03, 7.9198e-02, -4.5860e+00
1.9046e+00, -2.9513e-01, -2.3042e-01, 8.8600e+00, 1.9104e+00, 7.2050e-01, -2.2962e-01, 1.1065e+01
1.9150e+00, -4.4841e-01, -6.9733e-02, 9.5005e+00, 1.9215e+00, 9.1065e-01, -8.5205e-01, 1.9518e+01
1.9258e+00, -5.9210e-01, 4.7783e-02, 9.5379e+00, 1.9322e+00, 4.9665e-01, -6.9166e-01, 1.5858e+01
1.9381e+00, -4.3643e-01, -1.3688e-01, 8.8834e+00, 1.9448e+00, 6.8199e-01, 1.2167e-02, 3.3963e+00
1.9494e+00, -3.7656e-01, -1.8965e-01, 1.0012e+01, 1.9560e+00, 2.0060e-01, -1.2190e-01, 4.2417e-01
1.9603e+00, -4.8912e-01, -1.3449e-01, 9.5028e+00, 1.9666e+00, 7.6383e-01, -1.8414e-01, 9.7698e+00
1.9705e+00, -5.0110e-01, -1.9924e-01, 9.3112e+00, 1.9761e+00, 8.9139e-01, -5.0972e-01, 1.9516e+01
1.9807e+00, -4.7715e-01, -1.0811e-01, 9.6431e+00, 1.9876e+00, 8.5529e-01, -5.0493e-01, 1.6379e+01
1.9921e+00, -4.0290e-01, -9.8512e-02, 9.7763e+00, 1.9985e+00, 4.1482e-01, -8.1198e-02, 2.7429e+00
2.0056e+00, -3.4303e-01, -3.1196e-01, 9.9727e+00, 2.0121e+00, 5.2072e-01, 8.6380e-02, 2.9340e+00
2.0168e+00, -4.2206e-01, -2.2802e-01, 1.0349e+01, 2.0222e+00, 4.6296e-01, -3.9481e-01, 1.3450e+01
2.0277e+00, -5.7534e-01, -6.9733e-02, 9.5917e+00, 2.0327e+00, 7.5661e-01, -6.8926e-01, 1.8535e+01
2.0375e+00, -5.3941e-01, -7.3778e-03, 9.6782e+00, 2.0421e+00, 8.9139e-01, -4.7381e-01, 1.3178e+01
2.0478e+00, -4.2206e-01, -7.2131e-02, 9.9400e+00, 2.0540e+00, 6.2663e-01, -2.0329e-01, 4.6441e+00
2.0583e+00, -3.7177e-01, -1.6087e-01, 1.0228e+01, 2.0642e+00, 2.8725e-01, -4.2894e-02, 2.3254e+00
2.0687e+00, -3.9093e-01, -1.8965e-01, 9.9610e+00, 2.0738e+00, 4.4611e-01, -1.0035e-01, 9.3948e+00
2.0792e+00, -4.0290e-01, -2.2082e-01, 9.8885e+00, 2.0848e+00, 7.5420e-01, -4.5226e-01, 1.7837e+01
2.0913e+00, -4.4122e-01, -6.2538e-02, 1.0083e+01, 2.0984e+00, 5.8090e-01, -4.7381e-01, 1.4221e+01
2.1029e+00, -5.2025e-01, -1.0811e-01, 9.9727e+00, 2.1099e+00, 5.7608e-01, -4.0500e-02, 3.0354e+00
2.1147e+00, -3.7895e-01, -1.9205e-01, 9.7413e+00, 2.1203e+00, 4.1482e-01, -3.0924e-02, 3.5708e+00
2.1249e+00, -3.8374e-01, -1.4168e-01, 9.8254e+00, 2.2092e+00, 4.0519e-01, 9.1168e-02, 1.5419e+01
