9.7674e-01, 4.9799e-01, -2.0830e-01, 8.3007e+00, -1.0259e-02, -5.9954e-03, -3.2642e-02
9.9187e-01, 5.1236e-01, -2.2984e-01, 8.3175e+00, -3.9969e-03, -5.9954e-03, -3.0776e-02
1.0068e+00, 4.4772e-01, -2.2745e-01, 8.2025e+00, -9.4594e-03, -6.6616e-03, -3.3841e-02
1.0221e+00, 5.4109e-01, -2.0830e-01, 8.3246e+00, -5.8622e-03, -5.5957e-03, -3.3574e-02
1.0399e+00, 5.4109e-01, -1.8675e-01, 8.2839e+00, -5.9954e-03, -7.5942e-03, -3.2775e-02
1.0578e+00, 5.2912e-01, -1.6281e-01, 8.3103e+00, -5.5957e-03, -7.3277e-03, -3.1975e-02
1.0731e+00, 4.9560e-01, -2.3703e-01, 8.2887e+00, -8.9265e-03, -7.1945e-03, -3.2508e-02
1.0891e+00, 5.0278e-01, -1.6281e-01, 8.3079e+00, -7.1945e-03, -7.3277e-03, -3.3041e-02
1.1048e+00, 4.9799e-01, -1.7957e-01, 8.2791e+00, -7.0613e-03, -5.3292e-03, -3.1576e-02
1.1200e+00, 5.2194e-01, -1.9872e-01, 8.3294e+00, -7.1945e-03, -3.1975e-03, -3.1709e-02
1.1378e+00, 5.1954e-01, -2.0590e-01, 8.3845e+00, -4.7963e-03, -9.0597e-03, -2.9977e-02
1.1528e+00, 4.7405e-01, -2.7054e-01, 8.2049e+00, -7.1945e-03, -6.5283e-03, -3.2242e-02
1.1678e+00, 4.6208e-01, -2.2266e-01, 8.2839e+00, -5.7289e-03, -5.8622e-03, -3.2242e-02
1.1829e+00, 5.2672e-01, -2.3703e-01, 8.2959e+00, -8.7933e-03, -6.9280e-03, -2.9977e-02
1.1984e+00, 4.6687e-01, -2.2505e-01, 8.3199e+00, -8.3936e-03, -5.3292e-03, -3.3708e-02
1.2140e+00, 4.9321e-01, -1.9154e-01, 8.3821e+00, -7.7274e-03, -6.3951e-03, -3.1576e-02
1.2305e+00, 4.5490e-01, -2.1548e-01, 8.3989e+00, -5.9954e-03, -5.4625e-03, -2.9977e-02
1.2477e+00, 5.2912e-01, -2.0351e-01, 8.2839e+00, -7.4609e-03, -5.8622e-03, -3.0776e-02
1.2649e+00, 5.0039e-01, -1.8435e-01, 8.2456e+00, -5.3292e-03, -4.7963e-03, -3.3841e-02
1.2819e+00, 4.6448e-01, -1.8914e-01, 8.2576e+00, -3.9969e-03, -7.3277e-03, -3.2775e-02
1.2987e+00, 4.6926e-01, -1.9632e-01, 8.3127e+00, -7.9939e-03, -7.9939e-03, -3.1443e-02
1.3140e+00, 4.3096e-01, -2.1548e-01, 8.2720e+00, -8.9265e-03, -6.1286e-03, -3.2642e-02
1.3298e+00, 5.1236e-01, -2.7054e-01, 8.1834e+00, -8.1271e-03, -5.8622e-03, -3.3175e-02
1.3445e+00, 5.2194e-01, -2.1308e-01, 8.3055e+00, -4.1302e-03, -6.2619e-03, -3.0643e-02
1.3597e+00, 4.5729e-01, -2.0590e-01, 8.3103e+00, -5.7289e-03, -5.9954e-03, -3.3441e-02
1.3761e+00, 5.8658e-01, -1.6520e-01, 8.2672e+00, -9.1930e-03, -7.1945e-03, -3.1043e-02
1.3916e+00, 4.9560e-01, -2.8012e-01, 8.2768e+00, -4.9296e-03, -5.8622e-03, -3.0510e-02
1.4060e+00, 4.3814e-01, -1.8914e-01, 8.3558e+00, -6.1286e-03, -5.9954e-03, -3.1709e-02
1.4229e+00, 4.4532e-01, -2.2984e-01, 8.3127e+00, -4.5299e-03, -4.2634e-03, -3.1975e-02
1.4381e+00, 4.4772e-01, -1.7478e-01, 8.2935e+00, -6.6616e-03, -7.4609e-03, -3.2242e-02
1.4529e+00, 5.5306e-01, -2.3463e-01, 8.2528e+00, -6.1286e-03, -6.5283e-03, -3.1709e-02
1.4685e+00, 4.5729e-01, -2.5139e-01, 8.3103e+00, -6.2619e-03, -8.7933e-03, -2.9444e-02
1.4842e+00, 4.8842e-01, -2.2266e-01, 8.3558e+00, -8.1271e-03, -6.7948e-03, -3.1709e-02
1.4992e+00, 5.5306e-01, -2.0590e-01, 8.3175e+00, -5.9954e-03, -7.1945e-03, -3.1709e-02
1.5185e+00, 5.3151e-01, -2.1308e-01, 8.3270e+00, -8.6600e-03, -8.1271e-03, -3.4107e-02
1.5337e+00, 5.3630e-01, -2.2984e-01, 8.3725e+00, -5.8622e-03, -4.1302e-03, -3.1309e-02
1.5508e+00, 4.8602e-01, -1.9154e-01, 8.2863e+00, -6.7948e-03, -4.9296e-03, -3.1043e-02
1.5678e+00, 4.9321e-01, -1.7478e-01, 8.3055e+00, -4.9296e-03, -7.1945e-03, -3.0910e-02
1.5854e+00, 5.0039e-01, -1.7238e-01, 8.3414e+00, -6.7948e-03, -7.3277e-03, -3.4107e-02
1.6018e+00, 4.8363e-01, -1.9154e-01, 8.3127e+00, -5.5957e-03, -3.7305e-03, -3.4240e-02
1.6183e+00, 5.5067e-01, -2.0111e-01, 8.2839e+00, -6.5283e-03, -5.3292e-03, -3.2109e-02
1.6342e+00, 4.9799e-01, -2.1069e-01, 8.2815e+00, -7.0613e-03, -8.5268e-03, -3.2908e-02
1.6498e+00, 4.7405e-01, -1.9154e-01, 8.3558e+00, -6.1286e-03, -5.9954e-03, -3.0910e-02
1.6645e+00, 4.4772e-01, -1.3647e-01, 8.3462e+00, -8.5268e-03, -4.1302e-03, -3.1975e-02
1.6791e+00, 5.0996e-01, -2.1548e-01, 8.3318e+00, -3.5972e-03, -6.1286e-03, -3.3175e-02
1.6946e+00, 4.5011e-01, -2.0351e-01, 8.3438e+00, -5.4625e-03, -4.9296e-03, -3.3041e-02
1.7108e+00, 5.0518e-01, -2.8012e-01, 8.3390e+00, -5.3292e-03, -8.9265e-03, -3.0377e-02
1.7253e+00, 4.6687e-01, -2.3463e-01, 8.3318e+00, -7.8606e-03, -7.4609e-03, -3.2908e-02
1.7398e+00, 4.8842e-01, -2.2266e-01, 8.3390e+00, -4.7963e-03, -7.8606e-03, -3.2775e-02
1.7564e+00, 5.0757e-01, -2.2266e-01, 8.2624e+00, -5.5957e-03, -5.0628e-03, -3.1709e-02
1.7735e+00, 5.1236e-01, -2.1308e-01, 8.3222e+00, -4.3966e-03, -5.4625e-03, -3.1975e-02
1.7875e+00, 4.6208e-01, -2.1548e-01, 8.3055e+00, -5.3292e-03, -8.1271e-03, -2.9711e-02
1.8035e+00, 4.5729e-01, -2.0351e-01, 8.2768e+00, -7.4609e-03, -7.3277e-03, -3.1443e-02
1.8185e+00, 4.6448e-01, -2.1069e-01, 8.3749e+00, -5.8622e-03, -6.3951e-03, -3.1709e-02
1.8327e+00, 5.4109e-01, -1.8675e-01, 8.3486e+00, -6.2619e-03, -7.0613e-03, -3.4107e-02
1.8478e+00, 5.4109e-01, -2.1069e-01, 8.3486e+00, -6.9280e-03, -5.0628e-03, -3.0510e-02
1.8635e+00, 5.1475e-01, -2.1787e-01, 8.4036e+00, -5.7289e-03, -6.3951e-03, -3.2375e-02
1.8781e+00, 4.6687e-01, -1.7717e-01, 8.3510e+00, -4.6631e-03, -8.5268e-03, -3.4240e-02
1.8938e+00, 5.0039e-01, -1.9154e-01, 8.2863e+00, -8.2603e-03, -7.1945e-03, -3.5173e-02
1.9083e+00, 5.2912e-01, -2.2027e-01, 8.2337e+00, -8.6600e-03, -7.7274e-03, -3.4640e-02
1.9228e+00, 4.6448e-01, -2.5857e-01, 8.3414e+00, -7.7274e-03, -5.0628e-03, -3.2508e-02
1.9373e+00, 4.9321e-01, -2.1308e-01, 8.3653e+00, -6.6616e-03, -9.3262e-03, -3.1043e-02
1.9518e+00, 4.5490e-01, -1.8675e-01, 8.3534e+00, -7.1945e-03, -5.7289e-03, -3.3841e-02
1.9673e+00, 4.5969e-01, -2.4660e-01, 8.2744e+00, -7.7274e-03, -5.7289e-03, -3.5573e-02
1.9820e+00, 4.9081e-01, -1.3168e-01, 8.2073e+00, -6.3951e-03, -5.3292e-03, -3.5040e-02
1.9964e+00, 4.6448e-01, -1.9154e-01, 8.2720e+00, -7.7274e-03, -5.9954e-03, -3.3441e-02
2.0107e+00, 5.0278e-01, -1.9393e-01, 8.3534e+00, -5.9954e-03, -3.3308e-03, -3.0910e-02
2.0262e+00, 5.0039e-01, -2.0351e-01, 8.3677e+00, -5.3292e-03, -6.6616e-03, -3.2242e-02
2.0414e+00, 4.4772e-01, -2.1787e-01, 8.3007e+00, -7.4609e-03, -2.7979e-03, -3.2109e-02
2.0577e+00, 5.0996e-01, -2.2984e-01, 8.2648e+00, -4.3966e-03, -5.9954e-03, -3.4240e-02
2.0749e+00, 5.0518e-01, -1.6281e-01, 8.2815e+00, -6.6616e-03, -4.7963e-03, -3.3708e-02
2.0895e+00, 4.8602e-01, -1.8914e-01, 8.3246e+00, -9.7259e-03, -7.8606e-03, -3.4507e-02
2.1044e+00, 5.0278e-01, -1.8675e-01, 8.3199e+00, -5.4625e-03, -6.6616e-03, -3.4240e-02
2.1185e+00, 4.8602e-01, -1.3168e-01, 8.2791e+00, -4.6631e-03, -7.5942e-03, -3.3308e-02
2.1335e+00, 4.9081e-01, -1.9632e-01, 8.3199e+00, -6.1286e-03, -6.3951e-03, -3.0510e-02
2.1483e+00, 5.3151e-01, -1.6041e-01, 8.3821e+00, -8.5268e-03, -8.6600e-03, -3.2775e-02
2.1632e+00, 5.1715e-01, -2.1069e-01, 8.2839e+00, -6.5283e-03, -7.3277e-03, -3.2242e-02
2.1775e+00, 5.1236e-01, -1.9393e-01, 8.3869e+00, -8.5268e-03, -8.2603e-03, -3.0510e-02
2.1925e+00, 5.7700e-01, -1.9393e-01, 8.2456e+00, -4.3966e-03, -4.6631e-03, -3.0243e-02
2.2081e+00, 4.9081e-01, -2.5379e-01, 8.2289e+00, -5.4625e-03, -3.1975e-03, -3.3041e-02
2.2224e+00, 4.8363e-01, -1.8196e-01, 8.2768e+00, -7.7274e-03, -6.7948e-03, -3.3974e-02
2.2368e+00, 4.9321e-01, -2.0590e-01, 8.3606e+00, -8.3936e-03, -5.4625e-03, -3.2109e-02
2.2526e+00, 5.0996e-01, -1.6281e-01, 8.2863e+00, -7.1945e-03, -5.0628e-03, -3.0377e-02
2.2689e+00, 5.0757e-01, -2.4660e-01, 8.3127e+00, -4.3966e-03, -6.2619e-03, -3.1842e-02
2.2841e+00, 4.5250e-01, -2.1548e-01, 8.3390e+00, -8.2603e-03, -6.7948e-03, -3.5173e-02
2.3001e+00, 4.2856e-01, -1.9872e-01, 8.3534e+00, -7.1945e-03, -7.7274e-03, -3.2109e-02
2.3222e+00, 4.9560e-01, -2.4900e-01, 8.3414e+00, -8.9265e-03, -7.1945e-03, -3.1443e-02
2.3392e+00, 4.9321e-01, -1.7957e-01, 8.3055e+00, -5.4625e-03, -5.3292e-03, -3.2109e-02
2.3534e+00, 5.2672e-01, -1.9872e-01, 8.2887e+00, -6.5283e-03, -5.0628e-03, -3.2375e-02
2.3678e+00, 4.5250e-01, -2.0111e-01, 8.3414e+00, -5.8622e-03, -5.5957e-03, -3.2375e-02
2.3824e+00, 5.2433e-01, -1.9872e-01, 8.2528e+00, -4.7963e-03, -9.3262e-03, -3.3841e-02
2.3978e+00, 4.5969e-01, -2.6576e-01, 8.3821e+00, -5.7289e-03, -7.4609e-03, -3.2375e-02
2.4157e+00, 5.0757e-01, -1.7957e-01, 8.3701e+00, -5.5957e-03, -7.0613e-03, -3.1975e-02
2.4324e+00, 5.3151e-01, -2.1069e-01, 8.2265e+00, -5.5957e-03, -4.1302e-03, -3.2508e-02
2.4547e+00, 4.6687e-01, -1.9632e-01, 8.3199e+00, -7.4609e-03, -9.0597e-03, -3.3574e-02
2.4707e+00, 5.1475e-01, -2.1787e-01, 8.2720e+00, -4.9296e-03, -4.1302e-03, -3.2642e-02
2.4893e+00, 4.3814e-01, -1.9632e-01, 8.2720e+00, -8.3936e-03, -7.7274e-03, -2.9977e-02
2.5051e+00, 4.8123e-01, -2.2984e-01, 8.3103e+00, -6.5283e-03, -6.6616e-03, -3.0776e-02
2.5238e+00, 4.8123e-01, -2.2027e-01, 8.3246e+00, -6.3951e-03, -5.7289e-03, -3.1176e-02
2.5421e+00, 5.4109e-01, -2.2505e-01, 8.3318e+00, -4.5299e-03, -7.1945e-03, -3.3708e-02
2.5605e+00, 5.0757e-01, -2.8730e-01, 8.2696e+00, -5.3292e-03, -8.3936e-03, -3.2908e-02
2.5788e+00, 5.2912e-01, -2.2505e-01, 8.3462e+00, -8.1271e-03, -6.2619e-03, -3.2508e-02
2.5955e+00, 4.7405e-01, -2.1069e-01, 8.1954e+00, -7.0613e-03, -5.7289e-03, -3.1576e-02
2.6117e+00, 5.1236e-01, -1.9393e-01, 8.3653e+00, -1.0126e-02, -8.3936e-03, -3.4374e-02
2.6311e+00, 5.0757e-01, -1.8435e-01, 8.3749e+00, -5.3292e-03, -6.2619e-03, -3.2642e-02
2.6489e+00, 4.9799e-01, -2.4660e-01, 8.2408e+00, -6.2619e-03, -7.0613e-03, -3.1043e-02
2.6647e+00, 4.9081e-01, -2.3703e-01, 8.2815e+00, -7.0613e-03, -9.3262e-03, -3.1975e-02
2.6815e+00, 4.5969e-01, -2.0590e-01, 8.3007e+00, -8.7933e-03, -6.9280e-03, -3.1842e-02
2.6970e+00, 4.8123e-01, -1.9872e-01, 8.3558e+00, -6.6616e-03, -7.3277e-03, -3.2642e-02
2.7133e+00, 5.0757e-01, -1.7238e-01, 8.3701e+00, -5.1960e-03, -8.9265e-03, -3.3041e-02
2.7314e+00, 4.5969e-01, -1.7238e-01, 8.3653e+00, -7.9939e-03, -5.1960e-03, -3.1043e-02
2.7493e+00, 4.3096e-01, -1.9393e-01, 8.3318e+00, -6.9280e-03, -7.0613e-03, -3.3308e-02
2.7664e+00, 4.6687e-01, -1.6041e-01, 8.3151e+00, -6.5283e-03, -9.1930e-03, -3.4240e-02
2.7853e+00, 4.6687e-01, -2.2745e-01, 8.2672e+00, -8.2603e-03, -5.1960e-03, -3.3708e-02
2.8025e+00, 5.1715e-01, -2.7773e-01, 8.3151e+00, -3.9969e-03, -7.7274e-03, -3.0776e-02
2.8187e+00, 5.2433e-01, -2.1308e-01, 8.3342e+00, -7.9939e-03, -6.1286e-03, -3.2242e-02
2.8336e+00, 4.5729e-01, -2.5618e-01, 8.2815e+00, -7.8606e-03, -4.5299e-03, -3.4240e-02
2.8483e+00, 4.3096e-01, -1.9632e-01, 8.2648e+00, -5.9954e-03, -7.0613e-03, -3.2642e-02
2.8673e+00, 5.0996e-01, -2.2027e-01, 8.2839e+00, -5.4625e-03, -6.1286e-03, -3.2242e-02
2.8847e+00, 5.2194e-01, -2.5379e-01, 8.3294e+00, -8.6600e-03, -6.6616e-03, -3.2242e-02
2.8996e+00, 4.8842e-01, -1.8675e-01, 8.3390e+00, -6.2619e-03, -7.3277e-03, -3.3041e-02
2.9165e+00, 5.1236e-01, -2.0830e-01, 8.3103e+00, -8.2603e-03, -5.4625e-03, -3.5306e-02
2.9353e+00, 4.8363e-01, -1.8196e-01, 8.2983e+00, -1.0259e-02, -7.4609e-03, -3.3041e-02
2.9531e+00, 5.0518e-01, -2.0590e-01, 8.3773e+00, -2.7979e-03, -3.3308e-03, -2.9577e-02
2.9694e+00, 5.6982e-01, -2.3463e-01, 8.3055e+00, -5.3292e-03, -3.8637e-03, -2.9844e-02
2.9865e+00, 4.8123e-01, -1.6041e-01, 8.2744e+00, -1.0392e-02, -7.1945e-03, -3.1842e-02
3.0008e+00, 4.9799e-01, -2.2266e-01, 8.1738e+00, -6.7948e-03, -5.8622e-03, -3.1309e-02
3.0154e+00, 4.6926e-01, -2.0111e-01, 8.2049e+00, -6.7948e-03, -7.1945e-03, -3.2375e-02
3.0302e+00, 4.9321e-01, -2.2266e-01, 8.2959e+00, -7.0613e-03, -5.5957e-03, -3.1043e-02
3.0467e+00, 5.2433e-01, -2.8252e-01, 8.3103e+00, -6.5283e-03, -8.6600e-03, -3.3841e-02
3.0621e+00, 4.5490e-01, -1.8435e-01, 8.2768e+00, -9.9923e-03, -6.1286e-03, -3.4107e-02
3.0762e+00, 4.3335e-01, -2.3942e-01, 8.3055e+00, -4.5299e-03, -6.7948e-03, -3.0243e-02
3.0924e+00, 4.7884e-01, -2.3224e-01, 8.2935e+00, -4.7963e-03, -7.9939e-03, -3.1975e-02
3.1073e+00, 5.1475e-01, -1.5323e-01, 8.3486e+00, -4.9296e-03, -5.4625e-03, -3.3308e-02
3.1223e+00, 4.7166e-01, -2.2027e-01, 8.2887e+00, -5.8622e-03, -5.8622e-03, -3.2775e-02
3.1370e+00, 4.9321e-01, -1.8435e-01, 8.2504e+00, -7.5942e-03, -5.4625e-03, -3.3041e-02
3.1555e+00, 4.6926e-01, -2.2984e-01, 8.4013e+00, -5.7289e-03, -8.1271e-03, -3.1709e-02
3.1703e+00, 4.5729e-01, -2.2266e-01, 8.2504e+00, -5.7289e-03, -7.7274e-03, -3.0910e-02
3.1849e+00, 5.0757e-01, -2.1548e-01, 8.2744e+00, -5.7289e-03, -7.1945e-03, -3.3308e-02
3.1995e+00, 4.9321e-01, -1.5802e-01, 8.3079e+00, -4.3966e-03, -6.1286e-03, -3.3974e-02
3.2153e+00, 4.7405e-01, -1.8435e-01, 8.3629e+00, -5.5957e-03, -6.2619e-03, -3.5040e-02
3.2303e+00, 4.8123e-01, -2.3224e-01, 8.3462e+00, -7.0613e-03, -7.1945e-03, -3.2109e-02
3.2454e+00, 5.0518e-01, -2.2745e-01, 8.3175e+00, -7.1945e-03, -8.1271e-03, -3.0510e-02
3.2598e+00, 4.8842e-01, -2.2266e-01, 8.3175e+00, -8.5268e-03, -3.7305e-03, -3.1975e-02
3.2759e+00, 4.5729e-01, -1.3647e-01, 8.3558e+00, -7.5942e-03, -8.3936e-03, -3.4507e-02
3.2895e+00, 4.9321e-01, -1.8435e-01, 8.3941e+00, -5.0628e-03, -7.9939e-03, -3.2908e-02
3.3029e+00, 5.0518e-01, -2.1787e-01, 8.4036e+00, -5.9954e-03, -8.2603e-03, -3.1043e-02
3.3177e+00, 4.5969e-01, -2.0830e-01, 8.2911e+00, -6.1286e-03, -6.3951e-03, -3.0377e-02
3.3324e+00, 4.8363e-01, -2.1787e-01, 8.2480e+00, -6.7948e-03, -5.7289e-03, -2.9577e-02
3.3468e+00, 4.4772e-01, -2.2266e-01, 8.2648e+00, -8.5268e-03, -6.7948e-03, -3.5040e-02
3.3600e+00, 4.4772e-01, -2.2266e-01, 8.3127e+00, -4.2634e-03, -4.1302e-03, -3.3175e-02
3.3748e+00, 4.7166e-01, -2.3463e-01, 8.2121e+00, -7.5942e-03, -4.2634e-03, -3.0643e-02
3.3899e+00, 4.8123e-01, -2.4181e-01, 8.3199e+00, -5.0628e-03, -5.9954e-03, -3.3574e-02
3.4042e+00, 4.9081e-01, -2.3224e-01, 8.3701e+00, -7.1945e-03, -7.1945e-03, -3.0776e-02
3.4205e+00, 5.1236e-01, -1.9632e-01, 8.2289e+00, -6.1286e-03, -5.1960e-03, -3.4640e-02
3.4380e+00, 4.6208e-01, -2.5857e-01, 8.3725e+00, -8.1271e-03, -7.7274e-03, -3.3974e-02
3.4553e+00, 4.3335e-01, -1.8675e-01, 8.2480e+00, -6.9280e-03, -4.2634e-03, -3.2775e-02
3.4715e+00, 4.7405e-01, -2.2505e-01, 8.2480e+00, -6.9280e-03, -6.1286e-03, -3.3841e-02
3.4879e+00, 4.7645e-01, -2.4660e-01, 8.3606e+00, -4.2634e-03, -7.7274e-03, -3.0643e-02
3.5018e+00, 5.4827e-01, -1.8675e-01, 8.2815e+00, -4.6631e-03, -5.7289e-03, -3.4374e-02
3.5155e+00, 4.9560e-01, -2.2984e-01, 8.2576e+00, -4.5299e-03, -6.6616e-03, -3.1309e-02
3.5303e+00, 4.7884e-01, -2.1308e-01, 8.3270e+00, -5.8622e-03, -9.8591e-03, -3.3441e-02
3.5469e+00, 5.0996e-01, -2.2984e-01, 8.3366e+00, -5.8622e-03, -3.3308e-03, -3.5706e-02
3.5625e+00, 4.7884e-01, -2.0830e-01, 8.2408e+00, -7.3277e-03, -7.4609e-03, -2.8911e-02
3.5780e+00, 5.0996e-01, -2.0590e-01, 8.2480e+00, -6.1286e-03, -7.9939e-03, -3.4240e-02
3.5937e+00, 5.1954e-01, -1.9632e-01, 8.3462e+00, -5.9954e-03, -5.4625e-03, -3.1576e-02
3.6101e+00, 4.6208e-01, -1.9393e-01, 8.2408e+00, -5.4625e-03, -5.8622e-03, -3.2508e-02
3.6256e+00, 4.9081e-01, -1.6759e-01, 8.3534e+00, -3.1975e-03, -6.2619e-03, -3.2775e-02
3.6412e+00, 4.4772e-01, -1.7717e-01, 8.3534e+00, -7.0613e-03, -4.1302e-03, -2.9577e-02
